learner_id,department,region,role_family,employee_band,training_type,enrolment_date,prior_python_score,course_minutes,engagement_score,manager_support_score,support_tickets_last_30d,completion_days,completed_on_time,enrolment_date_parsed,enrolment_date_invalid_flag,prior_python_score_invalid_flag,engagement_score_invalid_flag,course_minutes_invalid_flag,manager_support_score_invalid_flag,support_tickets_last_30d_invalid_flag,completion_days_invalid_flag,prior_python_score_missing_flag,course_minutes_missing_flag,engagement_score_missing_flag,manager_support_score_missing_flag,support_tickets_last_30d_missing_flag,completion_days_missing_flag,department_missing_flag,region_missing_flag,role_family_missing_flag,employee_band_missing_flag,training_type_missing_flag,prior_python_score_zscore,course_minutes_zscore,engagement_score_zscore,support_tickets_last_30d_zscore,dept_customer support,dept_finance,dept_hr,dept_it,dept_operations,dept_sales,dept_unknown,region_birmingham,region_bristol,region_cardiff,region_edinburgh,region_leeds,region_london,region_manchester,region_remote,region_unknown,training_ai awareness,training_data literacy,training_ml foundations,training_python basics,training_responsible ai
L10278,it,remote,specialist,c,data literacy,2026-01-28,39.9,154.4,77.8,4.0,1.0,17.0,1,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7708057430006374,0.4309681317288834,0.6704439522371626,-0.7981790759111805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10424,finance,london,analyst,b,ml foundations,2026-02-19,84.7,138.5,43.8,2.0,0.0,11.0,1,2026-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862351155540035,0.11079774713736346,-1.2488735646921272,-1.5003894066248291,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10282,sales,unknown,associate,d,python basics,2026-03-12,30.7,196.4,51.1,4.0,2.0,15.0,0,2026-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3115433203795255,1.2767012231027093,-0.8367848037043677,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L10315,hr,unknown,technician,b,ml foundations,2026-03-05,44.0,97.3,77.5,3.0,3.0,6.0,0,2026-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5298248661252634,-0.7188261424960086,0.653508797676022,0.6062415855161165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10115,it,manchester,manager,a,ai awareness,2026-02-07,92.0,105.1,76.9,3.0,2.0,16.0,1,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291414668025457,-0.5617614255265839,0.6196384885537407,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
L10416,finance,remote,analyst,a,data literacy,2026-01-06,81.1,59.8,44.0,3.0,4.0,9.0,0,2026-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6507581904787303,-1.4739449740797816,-1.2375834616513666,1.308451916229765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10075,sales,london,associate,a,ml foundations,2026-03-30,50.5,118.5,62.3,4.0,2.0,6.0,1,2026-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14778201254235332,-0.2919322963739822,-0.20453903342177832,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10494,operations,leeds,coordinator,d,data literacy,2026-02-19,51.8,58.5,66.9,5.0,2.0,16.0,1,2026-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07137344182577149,-1.5001224269080191,0.05513333651571431,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
L10462,hr,cardiff,associate,a,ai awareness,2026-03-04,30.1,90.2,80.8,3.0,2.0,14.0,1,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3468088145564092,-0.8617953079425362,0.8397954978485705,-0.095968745197532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
L10539,operations,london,coordinator,a,ai awareness,2026-02-23,93.2,66.1,59.1,1.0,2.0,13.0,0,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3619456563792247,-1.347085010373708,-0.38518068207394657,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10333,it,unknown,specialist,b,data literacy,2026-02-20,44.8,245.3,45.3,3.0,1.0,20.0,0,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4828042072227515,2.2613761794879497,-1.1641977918864232,-0.7981790759111805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10208,operations,london,technician,a,data literacy,2026-01-25,59.1,147.3,66.5,3.0,1.0,6.0,1,2026-01-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35769007065965075,0.2879989662823558,0.03255313043419293,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10206,it,bristol,technician,a,ai awareness,2026-02-07,43.4,177.1,91.9,5.0,3.0,10.0,1,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5650903603021474,0.8880667311142605,1.4663962166107805,0.6062415855161165,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
L10073,customer support,manchester,technician,a,data literacy,2026-03-11,42.6,116.6,57.9,2.0,2.0,25.0,1,2026-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6121110192046593,-0.33019165050756016,-0.45292130031850986,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
L10008,customer support,unknown,specialist,b,data literacy,2026-01-19,53.4,150.2,80.3,3.0,2.0,16.0,1,2026-01-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.022667875979252593,0.34639482259150045,0.8115702402466692,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10222,operations,edinburgh,manager,a,python basics,2026-02-05,40.4,152.6,66.3,1.0,2.0,22.0,0,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7414178311865675,0.39472242781286204,0.021263027393432242,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
L10045,customer support,birmingham,manager,a,ai awareness,2026-02-18,42.4,112.1,74.8,3.0,4.0,18.0,1,2026-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6238661839302875,-0.42080591029761294,0.5010924066257547,1.308451916229765,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
L10262,it,birmingham,technician,c,python basics,2026-04-02,65.4,168.5,60.0,3.0,4.0,25.0,0,2026-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727977759516933,0.714892812404382,-0.33437521839052425,1.308451916229765,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10027,unknown,manchester,manager,a,data literacy,2026-01-29,67.5,119.2,64.6,1.0,3.0,16.0,1,2026-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8514069891360267,-0.27783674485108506,-0.0747028484530324,0.6062415855161165,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
L10003,finance,manchester,analyst,b,python basics,2026-03-24,53.4,125.5,85.9,5.0,2.0,19.0,1,2026-03-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-0.1509767811450112,1.1276931253879645,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10323,customer support,london,technician,c,ml foundations,2026-01-07,48.9,186.2,82.5,3.0,2.0,14.0,0,2026-01-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2418233303473774,1.0713089009119225,0.9357613736950352,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10016,customer support,unknown,coordinator,c,data literacy,2026-03-02,53.4,131.1,60.5,1.0,2.0,19.0,0,2026-03-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.022667875979252593,-0.038212368961834546,-0.30614996078862294,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10239,operations,bristol,manager,a,ai awareness,2026-01-19,68.6,143.4,72.6,2.0,2.0,6.0,1,2026-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9160603951269803,0.20946660779764326,0.37690127317738875,-0.095968745197532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
L10041,operations,remote,specialist,c,data literacy,2026-01-07,62.8,154.4,59.4,1.0,1.0,14.0,0,2026-01-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5751606180837685,0.4309681317288834,-0.3682455275128059,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10176,operations,london,specialist,a,ai awareness,2026-02-11,53.4,53.4,76.7,3.0,2.0,3.0,1,2026-02-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-1.6028185880034123,0.6083483855129801,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10272,finance,remote,coordinator,c,ai awareness,2026-01-23,68.4,239.9,53.1,1.0,1.0,13.0,1,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904305230401353,2.152639067739886,-0.7238837732967623,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10479,finance,birmingham,specialist,b,data literacy,2026-01-20,69.4,144.4,23.7,2.0,1.0,9.0,0,2026-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9630810540294931,0.22960310997321054,-2.38352892028856,-0.7981790759111805,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
L10079,finance,unknown,coordinator,a,responsible ai,2026-03-21,33.9,81.9,35.4,4.0,3.0,12.0,0,2026-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1234606847694775,-1.0289282759997447,-1.7230578924040694,0.6062415855161165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L10402,customer support,bristol,specialist,c,ai awareness,2026-01-06,49.7,182.6,47.4,3.0,5.0,15.0,0,2026-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19480267144486516,0.9988174930798805,-1.0456517099584377,2.0106622469434137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
L10164,operations,remote,specialist,c,data literacy,2026-03-10,86.6,155.8,81.6,3.0,0.0,18.0,1,2026-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9740252204335005,0.4591592347746777,0.8849559100116126,-1.5003894066248291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10407,unknown,birmingham,manager,d,data literacy,2026-02-20,56.7,83.6,89.0,2.0,3.0,16.0,1,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21662809395211485,-0.9946962223012804,1.3026897225197525,0.6062415855161165,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
L10059,hr,cardiff,manager,a,python basics,2026-01-05,42.0,182.3,64.1,4.0,0.0,16.0,1,2026-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6473765133815433,0.9927765424272107,-0.10292810605493373,-1.5003894066248291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
L10480,sales,manchester,analyst,c,python basics,2026-02-28,44.8,146.1,87.4,5.0,1.0,17.0,1,2026-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4828042072227515,0.2638351636716747,1.2123688981936684,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10393,sales,remote,associate,b,responsible ai,2026-01-11,45.6,248.1,60.5,2.0,1.0,15.0,0,2026-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43578354832023924,2.3177583855795376,-0.30614996078862294,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L10493,unknown,unknown,analyst,b,python basics,2026-03-16,71.5,62.6,66.3,2.0,2.0,14.0,1,2026-03-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0865102836485867,-1.4175627679881935,0.021263027393432242,-0.095968745197532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L10533,finance,remote,specialist,c,responsible ai,2026-01-21,53.4,229.8,81.0,3.0,1.0,11.0,1,2026-01-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,1.9492603957666566,0.8510856008893313,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L10183,operations,remote,associate,a,ml foundations,2026-01-18,39.2,76.8,57.6,5.0,4.0,18.0,0,2026-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8119488195403352,-1.1316244370951378,-0.4698564548796505,1.308451916229765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10320,operations,bristol,associate,a,python basics,2026-03-25,34.4,141.7,58.6,3.0,2.0,17.0,1,2026-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0940727729554074,0.17523455409917854,-0.4134059396758479,-0.095968745197532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
L10177,operations,remote,manager,a,ml foundations,2026-03-11,46.2,103.1,80.9,1.0,2.0,19.0,1,2026-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4005180541433552,-0.6020344298777185,0.8454405493689513,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10550,operations,cardiff,specialist,d,ml foundations,2026-02-23,65.9,150.3,77.0,5.0,2.0,13.0,1,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7573656713310031,0.3484084728090576,0.6252835400741207,-0.095968745197532,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
L10093,it,london,analyst,a,ai awareness,2026-01-09,56.0,220.9,76.8,3.0,1.0,14.0,1,2026-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17548501741241668,1.7700455264041077,0.61399343703336,-0.7981790759111805,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10168,operations,leeds,manager,b,ai awareness,2026-02-08,56.3,139.7,53.0,4.0,4.0,15.0,0,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19311776450085852,0.13496154974804397,-0.7295288248171428,1.308451916229765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
L10201,finance,manchester,coordinator,b,responsible ai,2026-02-25,53.7,125.55,55.4,5.0,3.0,11.0,1,2026-02-25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.040300623067694843,-0.1499699560362329,-0.5940475883280165,0.6062415855161165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
L10082,customer support,london,analyst,a,ml foundations,2026-01-31,36.3,119.7,72.4,4.0,1.0,22.0,1,2026-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9823987080619415,-0.2677684937633014,0.36561117013662886,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10158,customer support,remote,manager,b,ml foundations,2026-02-07,48.7,243.4,82.7,4.0,1.0,23.0,1,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2535784950730052,2.2231168253543716,0.9470514767357959,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10085,it,manchester,analyst,a,python basics,2026-02-22,17.6,53.2,50.1,4.0,0.0,13.0,1,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.081506609908159,-1.6068458884385257,-0.8932353189081703,-1.5003894066248291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10191,operations,bristol,coordinator,b,data literacy,2026-03-17,42.8,182.5,55.1,2.0,1.0,12.0,0,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6003558544790315,0.9968038428623239,-0.6109827428891571,-0.7981790759111805,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10153,sales,london,analyst,a,ai awareness,2026-01-19,62.8,181.8,33.0,5.0,1.0,25.0,0,2026-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5751606180837685,0.982708291339427,-1.8585391288931956,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10154,sales,leeds,associate,d,data literacy,2026-03-12,48.5,158.0,43.7,3.0,5.0,17.0,0,2026-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2653336597986333,0.5034595395609255,-1.254518616212507,2.0106622469434137,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
L10130,it,edinburgh,associate,b,python basics,2026-01-12,67.4,180.3,71.3,1.0,2.0,13.0,1,2026-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8455294067732131,0.9525035380760761,0.30351560341244543,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
L10405,operations,london,technician,b,python basics,27/02/2026,66.2,176.0,54.1,1.0,0.0,26.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7749984184194448,0.8659165787211366,-0.6674332580929597,-1.5003894066248291,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
L10397,sales,unknown,coordinator,a,ai awareness,2026-02-12,39.6,63.4,59.7,3.0,3.0,9.0,0,2026-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7884384900890793,-1.4014535662477394,-0.3513103729516649,0.6062415855161165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10372,operations,remote,technician,b,responsible ai,2026-03-30,64.3,176.5,55.3,4.0,1.0,11.0,1,2026-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6633243535259785,0.8759848298089202,-0.5996926398483968,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L10487,it,leeds,associate,c,python basics,2026-03-17,49.2,94.8,87.8,2.0,5.0,18.0,1,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22419058325893518,-0.7691673979349268,1.234949104275189,2.0106622469434137,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
L10452,sales,bristol,technician,c,data literacy,2026-02-11,76.9,178.4,45.9,3.0,0.0,5.0,1,2026-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403899731240543,0.9142441839424982,-1.1303274827641416,-1.5003894066248291,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10010,hr,london,specialist,a,responsible ai,2026-02-03,52.6,186.3,66.5,1.0,4.0,20.0,0,2026-02-03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.024352782923259243,1.0733225511294797,0.03255313043419293,1.308451916229765,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L10086,customer support,leeds,associate,a,ai awareness,2026-02-15,100.0,238.1,67.9,2.0,5.0,14.0,1,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7616212570505767,2.116393363823865,0.11158385171951696,2.0106622469434137,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
L10035,operations,bristol,manager,c,data literacy,2026-02-03,55.1,154.6,73.3,3.0,5.0,20.0,1,2026-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12258677614709076,0.4349954321639966,0.41641663382005073,2.0106622469434137,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10588,sales,birmingham,analyst,c,ml foundations,2026-01-17,47.0,103.2,90.0,2.0,1.0,17.0,1,2026-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35349739524084334,-0.6000207796601615,1.359140237723555,-0.7981790759111805,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L10381,customer support,cardiff,technician,c,data literacy,2026-02-23,51.6,190.5,61.7,1.0,3.0,15.0,0,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08312860655139924,1.157895860266862,-0.2384093425440596,0.6062415855161165,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
L10028,operations,leeds,specialist,d,data literacy,2026-03-07,64.6,84.0,83.2,4.0,1.0,6.0,1,2026-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6809571006144204,-0.9866416214310534,0.9752767343376972,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
L10311,operations,unknown,technician,c,python basics,2026-03-28,53.4,119.0,54.2,4.0,3.0,20.0,0,2026-03-28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.022667875979252593,-0.2818640452861986,-0.6617882065725794,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L10303,operations,birmingham,manager,a,python basics,2026-03-11,53.4,84.1,66.5,4.0,2.0,7.0,1,2026-03-11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.022667875979252593,-0.9846279712134968,0.03255313043419293,-0.095968745197532,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10117,finance,london,manager,b,ml foundations,2026-02-06,52.6,91.6,44.0,5.0,1.0,9.0,0,2026-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024352782923259243,-0.8336042048967423,-1.2375834616513666,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10198,operations,unknown,manager,d,ai awareness,2026-03-06,77.2,247.8,100.0,2.0,1.0,13.0,1,2026-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4215324783289849,2.3117174349268677,1.9236453897615815,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10281,finance,remote,technician,b,ml foundations,2026-02-23,36.9,185.3,58.5,5.0,3.0,13.0,1,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9471332138850574,1.0531860489539124,-0.4190509911962282,0.6062415855161165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10558,operations,london,associate,d,data literacy,2026-02-13,57.2,125.1,94.6,1.0,3.0,17.0,1,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24601600576618485,-0.15903138201523825,1.618812607661047,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10353,operations,birmingham,manager,b,python basics,2026-03-27,60.0,155.3,60.5,3.0,1.0,22.0,0,2026-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4105883119249767,0.44909098368689404,-0.30614996078862294,-0.7981790759111805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10029,finance,unknown,coordinator,c,ml foundations,2026-02-07,53.4,87.0,69.9,3.0,1.0,15.0,1,2026-02-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.022667875979252593,-0.9262321149043515,0.22448488212712223,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10335,sales,london,coordinator,a,data literacy,2026-02-22,24.8,83.9,100.0,2.0,3.0,21.0,1,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6583206797855514,-0.98865527164861,1.9236453897615815,0.6062415855161165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10435,operations,edinburgh,manager,b,ai awareness,2026-01-20,56.2,170.3,46.2,2.0,2.0,12.0,0,2026-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18724018213804486,0.7511385163204033,-1.1133923282030005,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L10454,sales,remote,manager,b,data literacy,2026-02-04,34.2,168.9,73.8,1.0,2.0,16.0,0,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1058279376810352,0.722947413274609,0.44464189142195204,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10011,hr,birmingham,specialist,c,python basics,2026-01-23,66.3,91.1,100.0,2.0,1.0,7.0,1,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7808760007822585,-0.8436724559845259,1.9236453897615815,-0.7981790759111805,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10142,unknown,unknown,specialist,c,ml foundations,2026-03-22,34.1,140.4,35.9,4.0,2.0,6.0,0,2026-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.1117055200438493,0.1490571012709414,-1.694832634802168,-0.095968745197532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10394,it,london,specialist,a,responsible ai,2026-01-16,25.8,124.7,65.7,5.0,5.0,14.0,1,2026-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5995448561574113,-0.16708598288546497,-0.01260728172884902,2.0106622469434137,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L10545,customer support,manchester,technician,a,responsible ai,2026-03-23,26.8,73.6,69.5,3.0,1.0,20.0,1,2026-03-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5407690325292713,-1.1960612440569534,0.20190467604560086,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
